"year","title","title.id","genre","rating","votes","dir.sum","year.rk","actress","actress.id","actress.by","actress.age","actor","actor.id","actor.by","actor.age","diff"
2002,"Solaris","tt0307479","Drama, Mystery, Romance",6.2,75721,"Steven Soderbergh [nm0001752]",10,"Natascha McElhone","nm0001523",1969,33,"George Clooney","nm0000123",1961,41,8
2002,"Frida","tt0120679","Biography, Drama, Romance",7.4,75124,"Julie Taymor [nm0853380]",11,"Salma Hayek","nm0000161",1966,36,"Alfred Molina","nm0000547",1953,49,13
2002,"40 Days and 40 Nights","tt0243736","Comedy, Romance",5.6,67708,"Michael Lehmann [nm0499724]",12,"Shannyn Sossamon","nm0815370",1978,24,"Josh Hartnett","nm0001326",1978,24,0
2002,"The Sweetest Thing","tt0253867","Comedy, Romance",5.2,52310,"Roger Kumble [nm0474955]",13,"Cameron Diaz","nm0000139",1972,30,"Thomas Jane","nm0005048",1969,33,3
2002,"The Good Girl","tt0279113","Drama, Romance",6.4,41528,"Miguel Arteta [nm0037708]",14,"Jennifer Aniston","nm0000098",1969,33,"Jake Gyllenhaal","nm0350453",1980,22,-11
2002,"Crossroads","tt0275022","Comedy, Drama, Romance",3.5,37121,"Tamra Davis [nm0205542]",15,"Britney Spears","nm0005453",1981,21,"Anson Mount","nm0609845",1973,29,8
2002,"Dragonfly","tt0259288","Drama, Fantasy, Mystery",6.1,35091,"Tom Shadyac [nm0001723]",16,"Susanna Thompson","nm0860749",1958,44,"Kevin Costner","nm0000126",1955,47,3
2002,"Drumline","tt0303933","Comedy, Drama, Romance",5.8,31789,"Charles Stone III [nm0831690]",17,"Zoe Saldana","nm0757855",1978,24,"Nick Cannon","nm0134244",1980,22,-2
2002,"Blue Crush","tt0300532","Drama, Romance, Sport",5.6,28642,"John Stockwell [nm0007082]",18,"Kate Bosworth","nm0098378",1983,19,"Matthew Davis","nm0205127",1978,24,5
2002,"Hollywood Ending","tt0278823","Comedy, Romance",6.6,24520,"Woody Allen [nm0000095]",19,"Téa Leoni","nm0000495",1966,36,"Woody Allen","nm0000095",1935,67,31
2002,"Life or Something Like It","tt0282687","Comedy, Romance",5.8,22009,"Stephen Herek [nm0378893]",20,"Angelina Jolie","nm0001401",1975,27,"Edward Burns","nm0122653",1968,34,7
2002,"Tuck Everlasting","tt0283084","Drama, Family, Fantasy",6.6,20067,"Jay Russell [nm0751221]",21,"Alexis Bledel","nm0088127",1981,21,"Jonathan Jackson","nm0005044",1982,20,-1
2002,"Killing Me Softly","tt0250468","Drama, Mystery, Romance",5.5,16271,"Kaige Chen [nm0155280]",22,"Heather Graham","nm0001287",1970,32,"Joseph Fiennes","nm0001212",1970,32,0
2002,"Possession","tt0256276","Drama, Mystery, Romance",6.3,12404,"Neil LaBute [nm0001438]",23,"Gwyneth Paltrow","nm0000569",1972,30,"Aaron Eckhart","nm0001173",1968,34,4
2002,"Abandon","tt0267248","Drama, Music, Mystery",4.9,8877,"Stephen Gaghan [nm0300866]",24,"Katie Holmes","nm0005017",1978,24,"Benjamin Bratt","nm0000973",1963,39,15
2002,"Pumpkin","tt0265591","Comedy, Drama, Romance",6.2,8153,"Anthony Abrams [nm0009159] | Adam Larson Broder [nm0110791]",25,"Christina Ricci","nm0000207",1980,22,"Hank Harris","nm0364744",1979,23,1
2003,"Big Fish","tt0319061","Adventure, Drama, Fantasy",8,392044,"Tim Burton [nm0000318]",1,"Jessica Lange","nm0001448",1949,54,"Albert Finney","nm0001215",1936,67,13
2003,"How to Lose a Guy in 10 Days","tt0251127","Comedy, Romance",6.4,192826,"Donald Petrie [nm0677953]",2,"Kate Hudson","nm0005028",1979,24,"Matthew McConaughey","nm0000190",1969,34,10
2003,"Elf","tt0319343","Comedy, Family, Fantasy",6.9,192698,"Jon Favreau [nm0269463]",3,"Zooey Deschanel","nm0221046",1980,23,"Will Ferrell","nm0002071",1967,36,13
2003,"Freaky Friday","tt0322330","Comedy, Family, Fantasy",6.1,116206,"Mark Waters [nm0914134]",4,"Jamie Lee Curtis","nm0000130",1958,45,"Mark Harmon","nm0001319",1951,52,7
2003,"Something's Gotta Give","tt0337741","Comedy, Drama, Romance",6.7,104294,"Nancy Meyers [nm0583600]",5,"Diane Keaton","nm0000473",1946,57,"Jack Nicholson","nm0000197",1937,66,9
2003,"Intolerable Cruelty","tt0138524","Comedy, Crime, Romance",6.2,85967,"Joel Coen [nm0001054] | Ethan Coen [nm0001053]",6,"Catherine Zeta-Jones","nm0001876",1969,34,"George Clooney","nm0000123",1961,42,8
2003,"Just Married","tt0305711","Comedy, Romance",5.5,64537,"Shawn Levy [nm0506613]",7,"Brittany Murphy","nm0005261",1977,26,"Ashton Kutcher","nm0005110",1978,25,-1
2003,"What a Girl Wants","tt0286788","Comedy, Drama, Family",5.8,55595,"Dennie Gordon [nm0330140]",8,"Kelly Preston","nm0000593",1962,41,"Colin Firth","nm0000147",1960,43,2
2003,"Bulletproof Monk","tt0245803","Action, Comedy, Fantasy",5.5,46129,"Paul Hunter [nm0402995]",9,"Jaime King","nm0454809",1979,24,"Seann William Scott","nm0005405",1976,27,3
2003,"Gigli","tt0299930","Comedy, Crime, Romance",2.5,44707,"Martin Brest [nm0000976]",10,"Jennifer Lopez","nm0000182",1969,34,"Ben Affleck","nm0000255",1972,31,-3
2003,"Under the Tuscan Sun","tt0328589","Comedy, Drama, Romance",6.7,43547,"Audrey Wells [nm0920108]",11,"Diane Lane","nm0000178",1965,38,"Raoul Bova","nm0100556",1971,32,-6
2003,"Honey","tt0322589","Drama, Music, Romance",5.3,41261,"Bille Woodruff [nm0937306]",12,"Jessica Alba","nm0004695",1981,22,"Mekhi Phifer","nm0001616",1974,29,7
2003,"Down with Love","tt0309530","Comedy, Romance",6.3,37604,"Peyton Reed [nm0715636]",13,"Renée Zellweger","nm0000250",1969,34,"Ewan McGregor","nm0000191",1971,32,-2
2003,"The Lizzie McGuire Movie","tt0306841","Adventure, Comedy, Family",5.5,33329,"Jim Fall [nm0266302]",14,"Hilary Duff","nm0240381",1987,16,"Adam Lamberg","nm0483047",1984,19,3
2003,"Uptown Girls","tt0263757","Comedy, Drama, Romance",6.1,33299,"Boaz Yakin [nm0945026]",15,"Brittany Murphy","nm0005261",1977,26,"Jesse Spencer","nm0817980",1979,24,-2
2003,"The Cooler","tt0318374","Drama, Romance",7,31129,"Wayne Kramer [nm0469694]",16,"Maria Bello","nm0004742",1967,36,"William H. Macy","nm0000513",1950,53,17
2003,"Agent Cody Banks","tt0313911","Action, Adventure, Comedy",5,31031,"Harald Zwart [nm0958969]",17,"Hilary Duff","nm0240381",1987,16,"Frankie Muniz","nm0005260",1985,18,2
2003,"Anything Else","tt0313792","Comedy, Romance",6.4,28339,"Woody Allen [nm0000095]",18,"Christina Ricci","nm0000207",1980,23,"Jason Biggs","nm0004755",1978,25,2
2003,"My Boss's Daughter","tt0270980","Comedy, Romance",4.7,26975,"David Zucker [nm0001878]",19,"Tara Reid","nm0005346",1975,28,"Ashton Kutcher","nm0005110",1978,25,-3
2003,"From Justin to Kelly","tt0339034","Comedy, Musical, Romance",2.1,24463,"Robert Iscove [nm0410769]",20,"Kelly Clarkson","nm1225628",1982,21,"Justin Guarini","nm1227702",1978,25,4
2003,"View from the Top","tt0264150","Comedy, Romance",5.2,24114,"Bruno Barreto [nm0000853]",21,"Gwyneth Paltrow","nm0000569",1972,31,"Mark Ruffalo","nm0749263",1967,36,5
2003,"A Guy Thing","tt0295289","Comedy, Romance",5.6,15914,"Chris Koch [nm0462277]",22,"Julia Stiles","nm0005466",1981,22,"Jason Lee","nm0005134",1970,33,11
2003,"Alex & Emma","tt0318283","Comedy, Romance",5.6,12589,"Rob Reiner [nm0001661]",23,"Kate Hudson","nm0005028",1979,24,"Luke Wilson","nm0005561",1971,32,8
2003,"The Shape of Things","tt0308878","Comedy, Drama, Romance",6.7,10553,"Neil LaBute [nm0001438]",24,"Rachel Weisz","nm0001838",1970,33,"Paul Rudd","nm0748620",1969,34,1
2003,"All the Real Girls","tt0299458","Drama, Romance",6.8,9993,"David Gordon Green [nm0337773]",25,"Zooey Deschanel","nm0221046",1980,23,"Paul Schneider","nm0773973",1976,27,4
2004,"Eternal Sunshine of the Spotless Mind","tt0338013","Drama, Romance, Sci-Fi",8.3,833316,"Michel Gondry [nm0327273]",1,"Kate Winslet","nm0000701",1975,29,"Jim Carrey","nm0000120",1962,42,13
2004,"The Notebook","tt0332280","Drama, Romance",7.8,480264,"Nick Cassavetes [nm0001024]",2,"Rachel McAdams","nm1046097",1978,26,"Ryan Gosling","nm0331516",1980,24,-2
2004,"The Terminal","tt0362227","Comedy, Drama, Romance",7.3,369432,"Steven Spielberg [nm0000229]",3,"Catherine Zeta-Jones","nm0001876",1969,35,"Tom Hanks","nm0000158",1956,48,13
2004,"50 First Dates","tt0343660","Comedy, Drama, Romance",6.8,306507,"Peter Segal [nm0781842]",4,"Drew Barrymore","nm0000106",1975,29,"Adam Sandler","nm0001191",1966,38,9
2004,"Meet the Fockers","tt0290002","Comedy, Romance",6.3,239588,"Jay Roach [nm0005366]",5,"Teri Polo","nm0001632",1969,35,"Ben Stiller","nm0001774",1965,39,4
2004,"Before Sunset","tt0381681","Drama, Romance",8,210685,"Richard Linklater [nm0000500]",6,"Julie Delpy","nm0000365",1969,35,"Ethan Hawke","nm0000160",1970,34,-1
2004,"Garden State","tt0333766","Comedy, Drama, Romance",7.5,201815,"Zach Braff [nm0103785]",7,"Natalie Portman","nm0000204",1981,23,"Zach Braff","nm0103785",1975,29,6
2004,"Closer","tt0376541","Drama, Romance",7.2,191706,"Mike Nichols [nm0001566]",8,"Natalie Portman","nm0000204",1981,23,"Jude Law","nm0000179",1972,32,9
2004,"The Girl Next Door","tt0265208","Comedy, Drama, Romance",6.7,191652,"Luke Greenfield [nm0339004]",9,"Elisha Cuthbert","nm0193846",1982,22,"Emile Hirsch","nm0386472",1985,19,-3
2004,"Sideways","tt0375063","Comedy, Drama, Romance",7.5,170632,"Alexander Payne [nm0668247]",10,"Virginia Madsen","nm0000515",1961,43,"Paul Giamatti","nm0316079",1967,37,-6
2004,"Alexander","tt0346491","Action, Biography, Drama",5.6,155341,"Oliver Stone [nm0000231]",11,"Rosario Dawson","nm0206257",1979,25,"Colin Farrell","nm0268199",1976,28,3
2004,"13 Going on 30","tt0337563","Comedy, Fantasy, Romance",6.1,151628,"Gary Winick [nm0935095]",12,"Jennifer Garner","nm0004950",1972,32,"Mark Ruffalo","nm0749263",1967,37,5
2004,"Along Came Polly","tt0343135","Comedy, Romance",5.9,119097,"John Hamburg [nm0357453]",13,"Jennifer Aniston","nm0000098",1969,35,"Ben Stiller","nm0001774",1965,39,4
2004,"A Cinderella Story","tt0356470","Comedy, Family, Romance",5.9,75620,"Mark Rosman [nm0743093]",14,"Hilary Duff","nm0240381",1987,17,"Chad Michael Murray","nm0614877",1981,23,6
2004,"Spanglish","tt0371246","Comedy, Drama, Romance",6.4,74296,"James L. Brooks [nm0000985]",15,"Téa Leoni","nm0000495",1966,38,"Adam Sandler","nm0001191",1966,38,0
2004,"Jersey Girl","tt0300051","Comedy, Drama, Romance",6.2,60479,"Kevin Smith [nm0003620]",16,"Liv Tyler","nm0000239",1977,27,"Ben Affleck","nm0000255",1972,32,5
2004,"Ella Enchanted","tt0327679","Comedy, Family, Fantasy",6.3,57726,"Tommy O'Haver [nm0641373]",17,"Anne Hathaway","nm0004266",1982,22,"Hugh Dancy","nm0199215",1975,29,7
2004,"In Good Company","tt0385267","Comedy, Drama, Romance",6.4,51970,"Paul Weitz [nm0919369]",18,"Scarlett Johansson","nm0424060",1984,20,"Topher Grace","nm0333410",1978,26,6
2004,"Wicker Park","tt0324554","Drama, Mystery, Romance",7,50494,"Paul McGuigan [nm0006476]",19,"Rose Byrne","nm0126284",1979,25,"Josh Hartnett","nm0001326",1978,26,1
2004,"Kinsey","tt0362269","Biography, Drama, Romance",7.1,45994,"Bill Condon [nm0174374]",20,"Laura Linney","nm0001473",1964,40,"Liam Neeson","nm0000553",1952,52,12
2004,"Shall We Dance","tt0358135","Comedy, Drama, Music",6.1,40843,"Peter Chelsom [nm0155093]",21,"Susan Sarandon","nm0000215",1946,58,"Richard Gere","nm0000152",1949,55,-3
2004,"The Prince and Me","tt0337697","Comedy, Family, Romance",5.9,35919,"Martha Coolidge [nm0004838]",22,"Julia Stiles","nm0005466",1981,23,"Luke Mably","nm0531101",1976,28,5
2004,"Chasing Liberty","tt0360139","Comedy, Romance",6.1,34513,"Andy Cadiff [nm0128225]",23,"Mandy Moore","nm0601553",1984,20,"Matthew Goode","nm0328828",1978,26,6
2004,"Raising Helen","tt0350028","Comedy, Drama, Romance",6,34117,"Garry Marshall [nm0005190]",24,"Kate Hudson","nm0005028",1979,25,"John Corbett","nm0179173",1961,43,18
2004,"The Merchant of Venice","tt0379889","Drama, Romance",7,33194,"Michael Radford [nm0705535]",25,"Lynn Collins","nm1211488",1977,27,"Joseph Fiennes","nm0001212",1970,34,7
2005,"The 40-Year-Old Virgin","tt0405422","Comedy, Romance",7.1,367904,"Judd Apatow [nm0031976]",1,"Catherine Keener","nm0001416",1959,46,"Steve Carell","nm0136797",1962,43,-3
2005,"Wedding Crashers","tt0396269","Comedy, Romance",7,316451,"David Dobkin [nm0229694]",2,"Rachel McAdams","nm1046097",1978,27,"Owen Wilson","nm0005562",1968,37,10
2005,"Hitch","tt0386588","Comedy, Romance",6.6,279696,"Andy Tennant [nm0855035]",3,"Eva Mendes","nm0578949",1974,31,"Will Smith","nm0000226",1968,37,6
2005,"Walk the Line","tt0358273","Biography, Drama, Music",7.8,214333,"James Mangold [nm0003506]",4,"Reese Witherspoon","nm0000702",1976,29,"Joaquin Phoenix","nm0001618",1974,31,2
2005,"Memoirs of a Geisha","tt0397535","Drama, Romance",7.4,132302,"Rob Marshall [nm0551128]",5,"Ziyi Zhang","nm0955471",1979,26,"Ken Watanabe","nm0913822",1959,46,20
2005,"Just Like Heaven","tt0425123","Comedy, Drama, Fantasy",6.7,93648,"Mark Waters [nm0914134]",6,"Reese Witherspoon","nm0000702",1976,29,"Mark Ruffalo","nm0749263",1967,38,9
2005,"The Legend of Zorro","tt0386140","Action, Adventure, Romance",5.9,86750,"Martin Campbell [nm0132709]",7,"Catherine Zeta-Jones","nm0001876",1969,36,"Antonio Banderas","nm0000104",1960,45,9
2005,"The New World","tt0402399","Biography, Drama, History",6.7,78950,"Terrence Malick [nm0000517]",8,"Q'orianka Kilcher","nm0452963",1990,15,"Colin Farrell","nm0268199",1976,29,14
2005,"Bewitched","tt0374536","Comedy, Fantasy, Romance",4.8,65667,"Nora Ephron [nm0001188]",9,"Nicole Kidman","nm0000173",1967,38,"Will Ferrell","nm0002071",1967,38,0
2005,"A Lot Like Love","tt0391304","Comedy, Drama, Romance",6.6,64991,"Nigel Cole [nm0170719]",10,"Amanda Peet","nm0001605",1972,33,"Ashton Kutcher","nm0005110",1978,27,-6
2005,"Elizabethtown","tt0368709","Comedy, Drama, Romance",6.4,64515,"Cameron Crowe [nm0001081]",11,"Kirsten Dunst","nm0000379",1982,23,"Orlando Bloom","nm0089217",1977,28,5
2005,"Goal! The Dream Begins","tt0380389","Drama, Romance, Sport",6.7,57467,"Danny Cannon [nm0134176]",12,"Anna Friel","nm0295484",1976,29,"Kuno Becker","nm0065493",1978,27,-2
2005,"The Family Stone","tt0356680","Comedy, Drama, Romance",6.3,56822,"Thomas Bezucha [nm0080120]",13,"Claire Danes","nm0000132",1979,26,"Dermot Mulroney","nm0000551",1963,42,16
2005,"Monster-in-Law","tt0369735","Comedy, Romance",5.5,52726,"Robert Luketic [nm0525659]",14,"Jennifer Lopez","nm0000182",1969,36,"Michael Vartan","nm0890232",1968,37,1
2005,"Casanova","tt0402894","Adventure, Comedy, Drama",6.5,49676,"Lasse Hallström [nm0002120]",15,"Sienna Miller","nm1092227",1981,24,"Heath Ledger","nm0005132",1979,26,2
2005,"Rumor Has It...","tt0398375","Comedy, Drama, Romance",5.5,48933,"Rob Reiner [nm0001661]",16,"Jennifer Aniston","nm0000098",1969,36,"Kevin Costner","nm0000126",1955,50,14
2005,"The Wedding Date","tt0372532","Comedy, Romance",6.1,45544,"Clare Kilner [nm0453270]",17,"Debra Messing","nm0005226",1968,37,"Dermot Mulroney","nm0000551",1963,42,5
2005,"Fever Pitch","tt0332047","Comedy, Drama, Romance",6.2,40370,"Bobby Farrelly [nm0268370] | Peter Farrelly [nm0268380]",18,"Drew Barrymore","nm0000106",1975,30,"Jimmy Fallon","nm0266422",1974,31,1
2005,"Prime","tt0387514","Comedy, Drama, Romance",6.2,38322,"Ben Younger [nm0950226]",19,"Uma Thurman","nm0000235",1970,35,"Bryan Greenberg","nm1034965",1978,27,-8
2005,"Guess Who","tt0372237","Comedy, Romance",5.9,38297,"Kevin Rodney Sullivan [nm0838198]",20,"Zoe Saldana","nm0757855",1978,27,"Ashton Kutcher","nm0005110",1978,27,0
2005,"Must Love Dogs","tt0417001","Comedy, Romance",5.9,29310,"Gary David Goldberg [nm0325204]",21,"Diane Lane","nm0000178",1965,40,"John Cusack","nm0000131",1966,39,-1
2005,"Are We There Yet?","tt0368578","Adventure, Comedy, Family",4.7,27132,"Brian Levant [nm0505152]",22,"Nia Long","nm0000505",1970,35,"Ice Cube","nm0001084",1969,36,1
2005,"The Perfect Man","tt0380623","Comedy, Family, Romance",5.5,27014,"Mark Rosman [nm0743093]",23,"Heather Locklear","nm0000181",1961,44,"Chris Noth","nm0636562",1954,51,7
2005,"Yours, Mine & Ours","tt0443295","Comedy, Family, Fantasy",5.5,25131,"Raja Gosnell [nm0331532]",24,"Rene Russo","nm0000623",1954,51,"Dennis Quaid","nm0000598",1954,51,0
2005,"Shopgirl","tt0338427","Drama, Romance",6.3,22738,"Anand Tucker [nm0875793]",25,"Claire Danes","nm0000132",1979,26,"Steve Martin","nm0000188",1945,60,34
2006,"The Illusionist","tt0443543","Drama, Fantasy, History",7.6,338241,"Neil Burger [nm1139726]",1,"Jessica Biel","nm0004754",1982,24,"Edward Norton","nm0001570",1969,37,13
2006,"Click","tt0389860","Comedy, Drama, Fantasy",6.4,285961,"Frank Coraci [nm0178997]",2,"Kate Beckinsale","nm0000295",1973,33,"Adam Sandler","nm0001191",1966,40,7
2006,"The Holiday","tt0457939","Comedy, Romance",6.9,222011,"Nancy Meyers [nm0583600]",3,"Cameron Diaz","nm0000139",1972,34,"Jude Law","nm0000179",1972,34,0
2006,"She's the Man","tt0454945","Comedy, Romance, Sport",6.3,137951,"Andy Fickman [nm0275698]",4,"Amanda Bynes","nm0004789",1986,20,"Channing Tatum","nm1475594",1980,26,6
2006,"The Lake House","tt0410297","Drama, Fantasy, Romance",6.8,131130,"Alejandro Agresti [nm0002159]",5,"Sandra Bullock","nm0000113",1964,42,"Keanu Reeves","nm0000206",1964,42,0
2006,"The Break-Up","tt0452594","Comedy, Drama, Romance",5.8,118040,"Peyton Reed [nm0715636]",6,"Jennifer Aniston","nm0000098",1969,37,"Vince Vaughn","nm0000681",1970,36,-1
2006,"Step Up","tt0462590","Crime, Drama, Music",6.5,104941,"Anne Fletcher [nm0281945]",7,"Jenna Dewan","nm1564087",1980,26,"Channing Tatum","nm1475594",1980,26,0
2006,"Little Children","tt0404203","Drama, Romance",7.5,100815,"Todd Field [nm0276062]",8,"Kate Winslet","nm0000701",1975,31,"Patrick Wilson","nm0933940",1973,33,2
2006,"Marie Antoinette","tt0422720","Biography, Drama, History",6.4,93555,"Sofia Coppola [nm0001068]",9,"Kirsten Dunst","nm0000379",1982,24,"Jason Schwartzman","nm0005403",1980,26,2
2006,"A Good Year","tt0401445","Comedy, Drama, Romance",7,83069,"Ridley Scott [nm0000631]",10,"Marion Cotillard","nm0182839",1975,31,"Russell Crowe","nm0000128",1964,42,11
2006,"You, Me and Dupree","tt0463034","Comedy, Romance",5.6,75360,"Anthony Russo [nm0751577] | Joe Russo [nm0751648]",11,"Kate Hudson","nm0005028",1979,27,"Matt Dillon","nm0000369",1964,42,15
2006,"Failure to Launch","tt0427229","Comedy, Romance",5.6,67681,"Tom Dey [nm0223359]",12,"Sarah Jessica Parker","nm0000572",1965,41,"Matthew McConaughey","nm0000190",1969,37,-4
2006,"My Super Ex-Girlfriend","tt0465624","Comedy, Romance, Sci-Fi",5.1,59432,"Ivan Reitman [nm0718645]",13,"Uma Thurman","nm0000235",1970,36,"Luke Wilson","nm0005561",1971,35,-1
2006,"Date Movie","tt0466342","Comedy, Romance",2.8,55053,"Aaron Seltzer [nm0783536] | Jason Friedberg [nm0294997]",14,"Alyson Hannigan","nm0004989",1974,32,"Adam Campbell","nm0968405",1980,26,-6
2006,"Just My Luck","tt0397078","Comedy, Fantasy, Romance",5.4,51091,"Donald Petrie [nm0677953]",15,"Lindsay Lohan","nm0517820",1986,20,"Chris Pine","nm1517976",1980,26,6
2006,"Tristan + Isolde","tt0375154","Action, Drama, Romance",6.8,48978,"Kevin Reynolds [nm0721817]",16,"Sophia Myles","nm0617009",1980,26,"James Franco","nm0290556",1978,28,2
2006,"Employee of the Month","tt0424993","Comedy, Romance",5.5,42213,"Greg Coolidge [nm0177637]",17,"Jessica Simpson","nm0005433",1980,26,"Dane Cook","nm0176981",1972,34,8
2006,"The Last Kiss","tt0434139","Comedy, Drama, Romance",6.4,40012,"Tony Goldwyn [nm0001282]",18,"Jacinda Barrett","nm0057150",1972,34,"Zach Braff","nm0103785",1975,31,-3
2006,"It's a Boy Girl Thing","tt0482527","Comedy, Fantasy, Romance",6.3,37475,"Nick Hurran [nm0403541]",19,"Samaire Armstrong","nm1027847",1980,26,"Kevin Zegers","nm0954225",1984,22,-4
2006,"Aquamarine","tt0429591","Comedy, Family, Fantasy",5.3,35874,"Elizabeth Allen Rosenbaum [nm0020491]",20,"Sara Paxton","nm0668139",1988,18,"Jake McDorman","nm1416330",1986,20,2
2006,"Hollywoodland","tt0427969","Biography, Crime, Drama",6.5,31561,"Allen Coulter [nm0002339]",21,"Diane Lane","nm0000178",1965,41,"Ben Affleck","nm0000255",1972,34,-7
2006,"Man of the Year","tt0483726","Comedy, Drama, Romance",6.2,30568,"Barry Levinson [nm0001469]",22,"Laura Linney","nm0001473",1964,42,"Robin Williams","nm0000245",1951,55,13
2006,"Last Holiday","tt0408985","Comedy, Romance",6.4,26246,"Wayne Wang [nm0911061]",23,"Queen Latifah","nm0001451",1970,36,"LL Cool J","nm0005112",1968,38,2
2006,"Peaceful Warrior","tt0438315","Drama, Romance, Sport",7.3,24927,"Victor Salva [nm0759207]",24,"Amy Smart","nm0005442",1976,30,"Scott Mechlowicz","nm1310709",1981,25,-5
2006,"Amazing Grace","tt0454776","Biography, Drama, History",7.4,23026,"Michael Apted [nm0000776]",25,"Romola Garai","nm0304801",1982,24,"Ioan Gruffudd","nm0344435",1973,33,9
2007,"Knocked Up","tt0478311","Comedy, Romance",6.9,333998,"Judd Apatow [nm0031976]",1,"Katherine Heigl","nm0001337",1978,29,"Seth Rogen","nm0736622",1982,25,-4
2007,"P.S. I Love You","tt0431308","Comedy, Drama, Romance",7,192329,"Richard LaGravenese [nm0481418]",2,"Hilary Swank","nm0005476",1974,33,"Gerard Butler","nm0124930",1969,38,5
2007,"I Now Pronounce You Chuck & Larry","tt0762107","Comedy, Romance",6,134156,"Dennis Dugan [nm0240797]",3,"Jessica Biel","nm0004754",1982,25,"Adam Sandler","nm0001191",1966,41,16
2007,"Lars and the Real Girl","tt0805564","Comedy, Drama, Romance",7.3,132022,"Craig Gillespie [nm0318916]",4,"Emily Mortimer","nm0607865",1971,36,"Paul Schneider","nm0773973",1976,31,-5
2007,"Across the Universe","tt0445922","Drama, Fantasy, History",7.4,102032,"Julie Taymor [nm0853380]",5,"Evan Rachel Wood","nm0939697",1987,20,"Jim Sturgess","nm0836343",1978,29,9
2007,"Dan in Real Life","tt0480242","Comedy, Drama, Romance",6.7,94138,"Peter Hedges [nm0373282]",6,"Juliette Binoche","nm0000300",1964,43,"Steve Carell","nm0136797",1962,45,2
2007,"Music and Lyrics","tt0758766","Comedy, Music, Romance",6.5,92160,"Marc Lawrence [nm0492909]",7,"Drew Barrymore","nm0000106",1975,32,"Hugh Grant","nm0000424",1960,47,15
2007,"Good Luck Chuck","tt0452625","Comedy, Romance",5.6,81873,"Mark Helfrich [nm0375068]",8,"Jessica Alba","nm0004695",1981,26,"Dane Cook","nm0176981",1972,35,9
2007,"The Heartbreak Kid","tt0408839","Comedy, Romance",5.8,80709,"Bobby Farrelly [nm0268370] | Peter Farrelly [nm0268380]",9,"Michelle Monaghan","nm1157358",1976,31,"Ben Stiller","nm0001774",1965,42,11
2007,"No Reservations","tt0481141","Comedy, Drama, Romance",6.3,66962,"Scott Hicks [nm0382956]",10,"Catherine Zeta-Jones","nm0001876",1969,38,"Aaron Eckhart","nm0001173",1968,39,1
2007,"Norbit","tt0477051","Comedy, Romance",4,63524,"Brian Robbins [nm0005367]",11,"Thandie Newton","nm0628601",1972,35,"Eddie Murphy","nm0000552",1961,46,11
2007,"Charlie Bartlett","tt0423977","Comedy, Drama, Romance",7,60908,"Jon Poll [nm0689343]",12,"Kat Dennings","nm0993507",1986,21,"Anton Yelchin","nm0947338",1989,18,-3
2007,"The Nanny Diaries","tt0489237","Comedy, Drama, Romance",6.2,53883,"Shari Springer Berman [nm0075849] | Robert Pulcini [nm0700301]",13,"Laura Linney","nm0001473",1964,43,"Paul Giamatti","nm0316079",1967,40,-3
2007,"Cassandra's Dream","tt0795493","Crime, Drama, Romance",6.7,48201,"Woody Allen [nm0000095]",14,"Hayley Atwell","nm2017943",1982,25,"Ewan McGregor","nm0000191",1971,36,11
2007,"Sydney White","tt0815244","Comedy, Drama, Romance",6.2,43829,"Joe Nussbaum [nm0638271]",15,"Amanda Bynes","nm0004789",1986,21,"Matt Long","nm1668265",1980,27,6
2007,"Waitress","tt0473308","Comedy, Drama, Romance",7,41937,"Adrienne Shelly [nm0791248]",16,"Keri Russell","nm0005392",1976,31,"Nathan Fillion","nm0277213",1971,36,5
2007,"License to Wed","tt0762114","Comedy, Romance",5.3,36400,"Ken Kwapis [nm0477129]",17,"Mandy Moore","nm0601553",1984,23,"John Krasinski","nm1024677",1979,28,5
2007,"Because I Said So","tt0490084","Comedy, Romance",5.6,35949,"Michael Lehmann [nm0499724]",18,"Mandy Moore","nm0601553",1984,23,"Gabriel Macht","nm0532683",1972,35,12
2007,"Lust, Caution","tt0808357","Drama, History, Romance",7.5,34867,"Ang Lee [nm0000487]",19,"Wei Tang","nm2325018",1979,28,"Tony Chiu-Wai Leung","nm0504897",1962,45,17
2007,"Mr. Woodcock","tt0419984","Comedy, Romance, Sport",5.1,33892,"Craig Gillespie [nm0318916]",20,"Susan Sarandon","nm0000215",1946,61,"Billy Bob Thornton","nm0000671",1955,52,-9
2007,"In the Land of Women","tt0419843","Comedy, Drama, Romance",6.5,30139,"Jonathan Kasdan [nm0440459]",21,"Kristen Stewart","nm0829576",1990,17,"Adam Brody","nm0111013",1979,28,11
2007,"The Jane Austen Book Club","tt0866437","Comedy, Drama, Romance",6.8,24825,"Robin Swicord [nm0842523]",22,"Maria Bello","nm0004742",1967,40,"Hugh Dancy","nm0199215",1975,32,-8
2007,"He Was a Quiet Man","tt0760311","Drama, Romance, Thriller",6.8,21373,"Frank A. Cappello [nm0135141]",23,"Elisha Cuthbert","nm0193846",1982,25,"Christian Slater","nm0000225",1969,38,13
2007,"Love in the Time of Cholera","tt0484740","Drama, Romance",6.4,21364,"Mike Newell [nm0001565]",24,"Giovanna Mezzogiorno","nm0583856",1974,33,"Javier Bardem","nm0000849",1969,38,5
